OrderID,ProductID,ProductName,Quantity,StartDate,EndDate,Priority,etc
1724,1724,꽈베기,70,2024-08-27 18:00:00,2024-08-27 22:40:00,우선순위 6,정시 납기 요구
1725,1725,단팥도넛,40,2024-08-28 09:00:00,2024-08-28 13:40:00,우선순위 4,일반 작업 요청
1726,1726,카라멜 러스크,50,2024-08-28 09:00:00,2024-08-28 13:40:00,우선순위 2,정시 납기 요구
1727,1727,갈릭꽈베기,40,2024-08-28 09:00:00,2024-08-28 13:40:00,우선순위 80,긴급 작업 요청
1728,1728,찹쌀브레드,80,2024-08-28 09:00:00,2024-08-28 13:40:00,우선순위 4,특별 공정 필요
1729,1729,카라멜 러스크,60,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 2,정시 납기 요구
1730,1730,단팥도넛,40,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 4,일반 작업 요청
1731,1731,생크림소보로,70,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 4,특별 공정 필요
1732,1732,베이글빵,90,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 4,일반 작업 요청
1733,1733,우유도넛,40,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 3,일반 작업 요청
1734,1734,찹쌀브레드,60,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 4,특별 공정 필요
1735,1735,갈릭꽈베기,80,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 80,긴급 작업 요청
1736,1736,꿀버터바게트,80,2024-08-29 09:00:00,2024-08-29 13:40:00,우선순위 3,정시 납기 요구
1737,1737,우유도넛,40,2024-08-30 09:00:00,2024-08-30 13:40:00,우선순위 3,일반 작업 요청
1738,1738,꽈베기,70,2024-08-30 09:00:00,2024-08-30 13:40:00,우선순위 6,정시 납기 요구
1739,1739,베이글빵,90,2024-08-30 09:00:00,2024-08-30 13:40:00,우선순위 4,일반 작업 요청
1740,1740,꿀버터바게트,70,2024-08-30 09:00:00,2024-08-30 13:40:00,우선순위 3,정시 납기 요구
1741,1741,생크림소보로,70,2024-08-30 09:00:00,2024-08-30 13:40:00,우선순위 4,특별 공정 필요
1742,1742,단팥도넛,90,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 4,일반 작업 요청
1743,1743,베이글빵,60,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 4,일반 작업 요청
1744,1744,찹쌀브레드,90,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 4,특별 공정 필요
1745,1745,갈릭꽈베기,50,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 80,긴급 작업 요청
1746,1746,애플파이,90,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 2,긴급 작업 요청
1747,1747,우유도넛,60,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 3,일반 작업 요청
1748,1748,라우겐,80,2024-08-31 09:00:00,2024-08-31 13:40:00,우선순위 3,긴급 작업 요청
1749,1749,생크림소보로,80,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 4,특별 공정 필요
1750,1750,찹쌀브레드,80,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 4,특별 공정 필요
1751,1751,갈릭꽈베기,70,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 80,긴급 작업 요청
1752,1752,꿀버터바게트,90,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 3,정시 납기 요구
1753,1753,카라멜 러스크,90,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 2,정시 납기 요구
1754,1754,단팥도넛,70,2024-09-01 09:00:00,2024-09-01 13:40:00,우선순위 4,일반 작업 요청
1755,1755,갈릭꽈베기,80,2024-09-02 09:00:00,2024-09-02 13:40:00,우선순위 80,긴급 작업 요청
1756,1756,라우겐,90,2024-09-02 09:00:00,2024-09-02 13:40:00,우선순위 3,긴급 작업 요청
1757,1757,찹쌀브레드,50,2024-09-02 09:00:00,2024-09-02 13:40:00,우선순위 4,특별 공정 필요
1758,1758,우유도넛,60,2024-09-02 09:00:00,2024-09-02 13:40:00,우선순위 3,일반 작업 요청
1759,1759,애플파이,40,2024-09-03 09:00:00,2024-09-03 13:40:00,우선순위 2,긴급 작업 요청
1760,1760,고구마케이크빵,60,2024-09-03 09:00:00,2024-09-03 13:40:00,우선순위 5,특별 공정 필요
1761,1761,갈릭꽈베기,40,2024-09-03 09:00:00,2024-09-03 13:40:00,우선순위 80,긴급 작업 요청
1762,1762,베이글빵,70,2024-09-03 09:00:00,2024-09-03 13:40:00,우선순위 4,일반 작업 요청
1763,1763,애플파이,90,2024-09-03 18:00:00,2024-09-03 22:40:00,우선순위 2,긴급 작업 요청
1764,1764,고구마케이크빵,40,2024-09-03 18:00:00,2024-09-03 22:40:00,우선순위 5,특별 공정 필요
1765,1765,갈릭꽈베기,50,2024-09-03 18:00:00,2024-09-03 22:40:00,우선순위 80,긴급 작업 요청
1766,1766,베이글빵,50,2024-09-03 18:00:00,2024-09-03 22:40:00,우선순위 4,일반 작업 요청
1767,1767,카라멜 러스크,60,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 2,정시 납기 요구
1768,1768,꿀버터바게트,50,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 3,정시 납기 요구
1769,1769,애플파이,50,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 2,긴급 작업 요청
1770,1770,꽈베기,40,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 6,정시 납기 요구
1771,1771,단팥도넛,60,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 4,일반 작업 요청
1772,1772,생크림소보로,80,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 4,특별 공정 필요
1773,1773,우유도넛,40,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 3,일반 작업 요청
1774,1774,갈릭꽈베기,80,2024-09-04 18:00:00,2024-09-04 22:40:00,우선순위 80,긴급 작업 요청
1775,1775,갈릭꽈베기,70,2024-09-05 18:00:00,2024-09-05 22:40:00,우선순위 80,긴급 작업 요청
1776,1776,고구마케이크빵,90,2024-09-05 18:00:00,2024-09-05 22:40:00,우선순위 5,특별 공정 필요
1777,1777,찹쌀브레드,70,2024-09-05 18:00:00,2024-09-05 22:40:00,우선순위 4,특별 공정 필요
1778,1778,단팥도넛,70,2024-09-05 18:00:00,2024-09-05 22:40:00,우선순위 4,일반 작업 요청
1779,1779,카라멜 러스크,80,2024-09-05 18:00:00,2024-09-05 22:40:00,우선순위 2,정시 납기 요구
1780,1780,애플파이,90,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 2,긴급 작업 요청
1781,1781,우유도넛,90,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 3,일반 작업 요청
1782,1782,갈릭꽈베기,90,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 80,긴급 작업 요청
1783,1783,꽈베기,40,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 6,정시 납기 요구
1784,1784,카라멜 러스크,70,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 2,정시 납기 요구
1785,1785,꿀버터바게트,50,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 3,정시 납기 요구
1786,1786,생크림소보로,50,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 4,특별 공정 필요
1787,1787,베이글빵,80,2024-09-06 09:00:00,2024-09-06 13:40:00,우선순위 4,일반 작업 요청
1788,1788,애플파이,70,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 2,긴급 작업 요청
1789,1789,우유도넛,70,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 3,일반 작업 요청
1790,1790,갈릭꽈베기,60,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 80,긴급 작업 요청
1791,1791,꽈베기,90,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 6,정시 납기 요구
1792,1792,카라멜 러스크,40,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 2,정시 납기 요구
1793,1793,꿀버터바게트,40,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 3,정시 납기 요구
1794,1794,생크림소보로,40,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 4,특별 공정 필요
1795,1795,베이글빵,50,2024-09-06 18:00:00,2024-09-06 22:40:00,우선순위 4,일반 작업 요청
1796,1796,고구마케이크빵,40,2024-09-07 09:00:00,2024-09-07 13:40:00,우선순위 5,특별 공정 필요
1797,1797,카라멜 러스크,40,2024-09-07 09:00:00,2024-09-07 13:40:00,우선순위 2,정시 납기 요구
1798,1798,갈릭꽈베기,50,2024-09-07 09:00:00,2024-09-07 13:40:00,우선순위 80,긴급 작업 요청
1799,1799,갈릭꽈베기,70,2024-09-08 09:00:00,2024-09-08 13:40:00,우선순위 80,긴급 작업 요청
1800,1800,생크림소보로,70,2024-09-08 09:00:00,2024-09-08 13:40:00,우선순위 4,특별 공정 필요
1801,1801,베이글빵,60,2024-09-08 09:00:00,2024-09-08 13:40:00,우선순위 4,일반 작업 요청
1802,1802,애플파이,40,2024-09-08 09:00:00,2024-09-08 13:40:00,우선순위 2,긴급 작업 요청
1803,1803,우유도넛,50,2024-09-08 09:00:00,2024-09-08 13:40:00,우선순위 3,일반 작업 요청
1804,1804,단팥도넛,70,2024-09-09 09:00:00,2024-09-09 13:40:00,우선순위 4,일반 작업 요청
1805,1805,고구마케이크빵,70,2024-09-09 09:00:00,2024-09-09 13:40:00,우선순위 5,특별 공정 필요
1806,1806,갈릭꽈베기,60,2024-09-09 09:00:00,2024-09-09 13:40:00,우선순위 80,긴급 작업 요청
1807,1807,꿀버터바게트,80,2024-09-09 09:00:00,2024-09-09 13:40:00,우선순위 3,정시 납기 요구
1808,1808,베이글빵,40,2024-09-09 09:00:00,2024-09-09 13:40:00,우선순위 4,일반 작업 요청
1809,1809,단팥도넛,80,2024-09-09 18:00:00,2024-09-09 22:40:00,우선순위 4,일반 작업 요청
1810,1810,고구마케이크빵,60,2024-09-09 18:00:00,2024-09-09 22:40:00,우선순위 5,특별 공정 필요
1811,1811,갈릭꽈베기,60,2024-09-09 18:00:00,2024-09-09 22:40:00,우선순위 80,긴급 작업 요청
1812,1812,꿀버터바게트,60,2024-09-09 18:00:00,2024-09-09 22:40:00,우선순위 3,정시 납기 요구
1813,1813,베이글빵,90,2024-09-09 18:00:00,2024-09-09 22:40:00,우선순위 4,일반 작업 요청
1814,1814,라우겐,70,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 3,긴급 작업 요청
1815,1815,갈릭꽈베기,90,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 80,긴급 작업 요청
1816,1816,찹쌀브레드,90,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 4,특별 공정 필요
1817,1817,카라멜 러스크,60,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 2,정시 납기 요구
1818,1818,애플파이,90,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 2,긴급 작업 요청
1819,1819,고구마케이크빵,40,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 5,특별 공정 필요
1820,1820,생크림소보로,70,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 4,특별 공정 필요
1821,1821,단팥도넛,50,2024-09-10 18:00:00,2024-09-10 22:40:00,우선순위 4,일반 작업 요청
1822,1822,우유도넛,40,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 3,일반 작업 요청
1823,1823,애플파이,80,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 2,긴급 작업 요청
1824,1824,찹쌀브레드,40,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 4,특별 공정 필요
1825,1825,라우겐,70,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 3,긴급 작업 요청
1826,1826,꿀버터바게트,60,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 3,정시 납기 요구
1827,1827,고구마케이크빵,90,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 5,특별 공정 필요
1828,1828,단팥도넛,70,2024-09-11 18:00:00,2024-09-11 22:40:00,우선순위 4,일반 작업 요청
1829,1829,단팥도넛,70,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 4,일반 작업 요청
1830,1830,카라멜 러스크,60,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 2,정시 납기 요구
1831,1831,꿀버터바게트,60,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 3,정시 납기 요구
1832,1832,애플파이,50,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 2,긴급 작업 요청
1833,1833,라우겐,60,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 3,긴급 작업 요청
1834,1834,베이글빵,40,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 4,일반 작업 요청
1835,1835,생크림소보로,90,2024-09-12 18:00:00,2024-09-12 22:40:00,우선순위 4,특별 공정 필요
1836,1836,고구마케이크빵,40,2024-09-13 09:00:00,2024-09-13 13:40:00,우선순위 5,특별 공정 필요
1837,1837,애플파이,70,2024-09-13 09:00:00,2024-09-13 13:40:00,우선순위 2,긴급 작업 요청
1838,1838,라우겐,70,2024-09-13 09:00:00,2024-09-13 13:40:00,우선순위 3,긴급 작업 요청
1839,1839,베이글빵,90,2024-09-13 09:00:00,2024-09-13 13:40:00,우선순위 4,일반 작업 요청
1840,1840,갈릭꽈베기,50,2024-09-14 09:00:00,2024-09-14 13:40:00,우선순위 80,긴급 작업 요청
1841,1841,단팥도넛,40,2024-09-14 09:00:00,2024-09-14 13:40:00,우선순위 4,일반 작업 요청
1842,1842,베이글빵,90,2024-09-14 09:00:00,2024-09-14 13:40:00,우선순위 4,일반 작업 요청
1843,1843,꽈베기,80,2024-09-14 09:00:00,2024-09-14 13:40:00,우선순위 6,정시 납기 요구
1844,1844,갈릭꽈베기,40,2024-09-14 18:00:00,2024-09-14 22:40:00,우선순위 80,긴급 작업 요청
1845,1845,단팥도넛,60,2024-09-14 18:00:00,2024-09-14 22:40:00,우선순위 4,일반 작업 요청
1846,1846,베이글빵,80,2024-09-14 18:00:00,2024-09-14 22:40:00,우선순위 4,일반 작업 요청
1847,1847,꽈베기,70,2024-09-14 18:00:00,2024-09-14 22:40:00,우선순위 6,정시 납기 요구
1848,1848,단팥도넛,40,2024-09-15 09:00:00,2024-09-15 13:40:00,우선순위 4,일반 작업 요청
1849,1849,꽈베기,80,2024-09-15 09:00:00,2024-09-15 13:40:00,우선순위 6,정시 납기 요구
1850,1850,애플파이,80,2024-09-15 09:00:00,2024-09-15 13:40:00,우선순위 2,긴급 작업 요청
1851,1851,갈릭꽈베기,50,2024-09-15 09:00:00,2024-09-15 13:40:00,우선순위 80,긴급 작업 요청
1852,1852,생크림소보로,60,2024-09-16 18:00:00,2024-09-16 22:40:00,우선순위 4,특별 공정 필요
1853,1853,꿀버터바게트,70,2024-09-16 18:00:00,2024-09-16 22:40:00,우선순위 3,정시 납기 요구
1854,1854,카라멜 러스크,50,2024-09-16 18:00:00,2024-09-16 22:40:00,우선순위 2,정시 납기 요구
1855,1855,카라멜 러스크,40,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 2,정시 납기 요구
1856,1856,단팥도넛,90,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 4,일반 작업 요청
1857,1857,베이글빵,70,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 4,일반 작업 요청
1858,1858,꿀버터바게트,50,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 3,정시 납기 요구
1859,1859,애플파이,70,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 2,긴급 작업 요청
1860,1860,찹쌀브레드,90,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 4,특별 공정 필요
1861,1861,갈릭꽈베기,50,2024-09-17 09:00:00,2024-09-17 13:40:00,우선순위 80,긴급 작업 요청
1862,1862,카라멜 러스크,40,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 2,정시 납기 요구
1863,1863,단팥도넛,70,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 4,일반 작업 요청
1864,1864,베이글빵,90,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 4,일반 작업 요청
1865,1865,꿀버터바게트,40,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 3,정시 납기 요구
1866,1866,애플파이,90,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 2,긴급 작업 요청
1867,1867,찹쌀브레드,70,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 4,특별 공정 필요
1868,1868,갈릭꽈베기,90,2024-09-17 18:00:00,2024-09-17 22:40:00,우선순위 80,긴급 작업 요청
1869,1869,고구마케이크빵,70,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 5,특별 공정 필요
1870,1870,꽈베기,60,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 6,정시 납기 요구
1871,1871,꿀버터바게트,70,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 3,정시 납기 요구
1872,1872,찹쌀브레드,50,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 4,특별 공정 필요
1873,1873,갈릭꽈베기,50,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 80,긴급 작업 요청
1874,1874,카라멜 러스크,60,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 2,정시 납기 요구
1875,1875,생크림소보로,80,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 4,특별 공정 필요
1876,1876,베이글빵,90,2024-09-18 18:00:00,2024-09-18 22:40:00,우선순위 4,일반 작업 요청
1877,1877,고구마케이크빵,90,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 5,특별 공정 필요
1878,1878,카라멜 러스크,80,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 2,정시 납기 요구
1879,1879,생크림소보로,60,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 4,특별 공정 필요
1880,1880,찹쌀브레드,60,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 4,특별 공정 필요
1881,1881,우유도넛,50,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 3,일반 작업 요청
1882,1882,단팥도넛,70,2024-09-19 09:00:00,2024-09-19 13:40:00,우선순위 4,일반 작업 요청
1883,1883,고구마케이크빵,60,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 5,특별 공정 필요
1884,1884,카라멜 러스크,40,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 2,정시 납기 요구
1885,1885,생크림소보로,80,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 4,특별 공정 필요
1886,1886,찹쌀브레드,80,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 4,특별 공정 필요
1887,1887,우유도넛,50,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 3,일반 작업 요청
1888,1888,단팥도넛,40,2024-09-19 18:00:00,2024-09-19 22:40:00,우선순위 4,일반 작업 요청
1889,1889,베이글빵,60,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 4,일반 작업 요청
1890,1890,꿀버터바게트,70,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 3,정시 납기 요구
1891,1891,생크림소보로,70,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 4,특별 공정 필요
1892,1892,카라멜 러스크,90,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 2,정시 납기 요구
1893,1893,라우겐,70,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 3,긴급 작업 요청
1894,1894,갈릭꽈베기,60,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 80,긴급 작업 요청
1895,1895,단팥도넛,50,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 4,일반 작업 요청
1896,1896,꽈베기,60,2024-09-20 18:00:00,2024-09-20 22:40:00,우선순위 6,정시 납기 요구
1897,1897,갈릭꽈베기,90,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 80,긴급 작업 요청
1898,1898,찹쌀브레드,60,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 4,특별 공정 필요
1899,1899,꽈베기,90,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 6,정시 납기 요구
1900,1900,애플파이,40,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 2,긴급 작업 요청
1901,1901,우유도넛,80,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 3,일반 작업 요청
1902,1902,생크림소보로,60,2024-09-21 18:00:00,2024-09-21 22:40:00,우선순위 4,특별 공정 필요
1903,1903,꽈베기,60,2024-09-22 09:00:00,2024-09-22 13:40:00,우선순위 6,정시 납기 요구
1904,1904,꿀버터바게트,40,2024-09-22 09:00:00,2024-09-22 13:40:00,우선순위 3,정시 납기 요구
1905,1905,단팥도넛,70,2024-09-22 09:00:00,2024-09-22 13:40:00,우선순위 4,일반 작업 요청
1906,1906,우유도넛,60,2024-09-22 09:00:00,2024-09-22 13:40:00,우선순위 3,일반 작업 요청
1907,1907,카라멜 러스크,70,2024-09-22 09:00:00,2024-09-22 13:40:00,우선순위 2,정시 납기 요구
1908,1908,꽈베기,50,2024-09-22 18:00:00,2024-09-22 22:40:00,우선순위 6,정시 납기 요구
1909,1909,꿀버터바게트,90,2024-09-22 18:00:00,2024-09-22 22:40:00,우선순위 3,정시 납기 요구
1910,1910,단팥도넛,70,2024-09-22 18:00:00,2024-09-22 22:40:00,우선순위 4,일반 작업 요청
1911,1911,우유도넛,60,2024-09-22 18:00:00,2024-09-22 22:40:00,우선순위 3,일반 작업 요청
1912,1912,카라멜 러스크,60,2024-09-22 18:00:00,2024-09-22 22:40:00,우선순위 2,정시 납기 요구
1913,1913,꽈베기,60,2024-09-23 18:00:00,2024-09-23 22:40:00,우선순위 6,정시 납기 요구
1914,1914,애플파이,50,2024-09-23 18:00:00,2024-09-23 22:40:00,우선순위 2,긴급 작업 요청
1915,1915,카라멜 러스크,70,2024-09-23 18:00:00,2024-09-23 22:40:00,우선순위 2,정시 납기 요구
1916,1916,고구마케이크빵,50,2024-09-23 18:00:00,2024-09-23 22:40:00,우선순위 5,특별 공정 필요
1917,1917,갈릭꽈베기,60,2024-09-23 18:00:00,2024-09-23 22:40:00,우선순위 80,긴급 작업 요청
1918,1918,꽈베기,90,2024-09-24 18:00:00,2024-09-24 22:40:00,우선순위 6,정시 납기 요구
1919,1919,카라멜 러스크,40,2024-09-24 18:00:00,2024-09-24 22:40:00,우선순위 2,정시 납기 요구
1920,1920,갈릭꽈베기,90,2024-09-24 18:00:00,2024-09-24 22:40:00,우선순위 80,긴급 작업 요청
1921,1921,라우겐,90,2024-09-24 18:00:00,2024-09-24 22:40:00,우선순위 3,긴급 작업 요청
1922,1922,고구마케이크빵,90,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 5,특별 공정 필요
1923,1923,단팥도넛,60,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 4,일반 작업 요청
1924,1924,갈릭꽈베기,60,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 80,긴급 작업 요청
1925,1925,생크림소보로,50,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 4,특별 공정 필요
1926,1926,애플파이,50,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 2,긴급 작업 요청
1927,1927,라우겐,70,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 3,긴급 작업 요청
1928,1928,꿀버터바게트,60,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 3,정시 납기 요구
1929,1929,찹쌀브레드,40,2024-09-25 09:00:00,2024-09-25 13:40:00,우선순위 4,특별 공정 필요
1930,1930,고구마케이크빵,90,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 5,특별 공정 필요
1931,1931,단팥도넛,60,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 4,일반 작업 요청
1932,1932,갈릭꽈베기,40,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 80,긴급 작업 요청
1933,1933,생크림소보로,50,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 4,특별 공정 필요
1934,1934,애플파이,50,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 2,긴급 작업 요청
1935,1935,라우겐,50,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 3,긴급 작업 요청
1936,1936,꿀버터바게트,60,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 3,정시 납기 요구
1937,1937,찹쌀브레드,80,2024-09-25 18:00:00,2024-09-25 22:40:00,우선순위 4,특별 공정 필요
1938,1938,고구마케이크빵,40,2024-09-26 09:00:00,2024-09-26 13:40:00,우선순위 5,특별 공정 필요
1939,1939,라우겐,80,2024-09-26 09:00:00,2024-09-26 13:40:00,우선순위 3,긴급 작업 요청
1940,1940,생크림소보로,50,2024-09-26 09:00:00,2024-09-26 13:40:00,우선순위 4,특별 공정 필요
1941,1941,애플파이,90,2024-09-26 09:00:00,2024-09-26 13:40:00,우선순위 2,긴급 작업 요청
1942,1942,고구마케이크빵,40,2024-09-26 18:00:00,2024-09-26 22:40:00,우선순위 5,특별 공정 필요
1943,1943,라우겐,80,2024-09-26 18:00:00,2024-09-26 22:40:00,우선순위 3,긴급 작업 요청
1944,1944,생크림소보로,40,2024-09-26 18:00:00,2024-09-26 22:40:00,우선순위 4,특별 공정 필요
1945,1945,애플파이,70,2024-09-26 18:00:00,2024-09-26 22:40:00,우선순위 2,긴급 작업 요청
1946,1946,라우겐,60,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 3,긴급 작업 요청
1947,1947,단팥도넛,60,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 4,일반 작업 요청
1948,1948,생크림소보로,80,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 4,특별 공정 필요
1949,1949,찹쌀브레드,50,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 4,특별 공정 필요
1950,1950,베이글빵,70,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 4,일반 작업 요청
1951,1951,우유도넛,50,2024-09-27 18:00:00,2024-09-27 22:40:00,우선순위 3,일반 작업 요청
1952,1952,생크림소보로,40,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 4,특별 공정 필요
1953,1953,애플파이,60,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 2,긴급 작업 요청
1954,1954,꽈베기,50,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 6,정시 납기 요구
1955,1955,단팥도넛,90,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 4,일반 작업 요청
1956,1956,라우겐,70,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 3,긴급 작업 요청
1957,1957,꿀버터바게트,80,2024-09-28 18:00:00,2024-09-28 22:40:00,우선순위 3,정시 납기 요구
1958,1958,라우겐,80,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 3,긴급 작업 요청
1959,1959,단팥도넛,90,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 4,일반 작업 요청
1960,1960,우유도넛,50,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 3,일반 작업 요청
1961,1961,갈릭꽈베기,70,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 80,긴급 작업 요청
1962,1962,카라멜 러스크,40,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 2,정시 납기 요구
1963,1963,찹쌀브레드,60,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 4,특별 공정 필요
1964,1964,꽈베기,40,2024-09-29 18:00:00,2024-09-29 22:40:00,우선순위 6,정시 납기 요구
