QCID,OrderID,Quantity,ProductID,ProductName,TestResult,TestDate,etc
1725,1725,40,1725,단팥도넛,합격,2024-08-31 13:40:00,일반 작업 요청
1726,1726,50,1726,카라멜 러스크,합격,2024-08-31 13:40:00,정시 납기 요구
1727,1727,40,1727,갈릭꽈베기,합격,2024-08-31 13:40:00,긴급 작업 요청
1728,1728,80,1728,찹쌀브레드,합격,2024-08-31 13:40:00,특별 공정 필요
1729,1729,60,1729,카라멜 러스크,합격,2024-08-31 13:40:00,정시 납기 요구
1730,1730,40,1730,단팥도넛,합격,2024-09-01 13:40:00,일반 작업 요청
1731,1731,70,1731,생크림소보로,합격,2024-08-30 13:40:00,특별 공정 필요
1732,1732,90,1732,베이글빵,합격,2024-09-01 13:40:00,일반 작업 요청
1733,1733,40,1733,우유도넛,합격,2024-09-01 13:40:00,일반 작업 요청
1734,1734,60,1734,찹쌀브레드,합격,2024-08-30 13:40:00,특별 공정 필요
1735,1735,80,1735,갈릭꽈베기,불합격,2024-08-30 13:40:00,긴급 작업 요청
1736,1736,80,1736,꿀버터바게트,합격,2024-08-31 13:40:00,정시 납기 요구
1737,1737,40,1737,우유도넛,합격,2024-09-01 13:40:00,일반 작업 요청
1738,1738,70,1738,꽈베기,합격,2024-08-31 13:40:00,정시 납기 요구
1739,1739,90,1739,베이글빵,합격,2024-08-31 13:40:00,일반 작업 요청
1740,1740,70,1740,꿀버터바게트,합격,2024-08-31 13:40:00,정시 납기 요구
1741,1741,70,1741,생크림소보로,합격,2024-09-01 13:40:00,특별 공정 필요
1742,1742,90,1742,단팥도넛,합격,2024-09-01 13:40:00,일반 작업 요청
1743,1743,60,1743,베이글빵,합격,2024-09-03 13:40:00,일반 작업 요청
1744,1744,90,1744,찹쌀브레드,합격,2024-09-02 13:40:00,특별 공정 필요
1745,1745,50,1745,갈릭꽈베기,합격,2024-09-02 13:40:00,긴급 작업 요청
1746,1746,90,1746,애플파이,합격,2024-09-01 13:40:00,긴급 작업 요청
1747,1747,60,1747,우유도넛,합격,2024-09-02 13:40:00,일반 작업 요청
1748,1748,80,1748,라우겐,합격,2024-09-02 13:40:00,긴급 작업 요청
1749,1749,80,1749,생크림소보로,합격,2024-09-03 13:40:00,특별 공정 필요
1750,1750,80,1750,찹쌀브레드,합격,2024-09-03 13:40:00,특별 공정 필요
1751,1751,70,1751,갈릭꽈베기,합격,2024-09-02 13:40:00,긴급 작업 요청
1752,1752,90,1752,꿀버터바게트,합격,2024-09-03 13:40:00,정시 납기 요구
1753,1753,90,1753,카라멜 러스크,합격,2024-09-03 13:40:00,정시 납기 요구
1754,1754,70,1754,단팥도넛,합격,2024-09-02 13:40:00,일반 작업 요청
1755,1755,80,1755,갈릭꽈베기,합격,2024-09-03 13:40:00,긴급 작업 요청
1756,1756,90,1756,라우겐,합격,2024-09-03 13:40:00,긴급 작업 요청
1757,1757,50,1757,찹쌀브레드,합격,2024-09-03 13:40:00,특별 공정 필요
1758,1758,60,1758,우유도넛,합격,2024-09-04 13:40:00,일반 작업 요청
1759,1759,40,1759,애플파이,합격,2024-09-06 13:40:00,긴급 작업 요청
1760,1760,60,1760,고구마케이크빵,합격,2024-09-05 13:40:00,특별 공정 필요
1761,1761,40,1761,갈릭꽈베기,합격,2024-09-06 13:40:00,긴급 작업 요청
1762,1762,70,1762,베이글빵,합격,2024-09-06 13:40:00,일반 작업 요청
1763,1763,90,1763,애플파이,합격,2024-09-05 22:40:00,긴급 작업 요청
1764,1764,40,1764,고구마케이크빵,합격,2024-09-05 22:40:00,특별 공정 필요
1765,1765,50,1765,갈릭꽈베기,합격,2024-09-05 22:40:00,긴급 작업 요청
1766,1766,50,1766,베이글빵,합격,2024-09-04 22:40:00,일반 작업 요청
1767,1767,60,1767,카라멜 러스크,합격,2024-09-07 22:40:00,정시 납기 요구
1768,1768,50,1768,꿀버터바게트,합격,2024-09-06 22:40:00,정시 납기 요구
1769,1769,50,1769,애플파이,합격,2024-09-07 22:40:00,긴급 작업 요청
1770,1770,40,1770,꽈베기,합격,2024-09-07 22:40:00,정시 납기 요구
1771,1771,60,1771,단팥도넛,합격,2024-09-06 22:40:00,일반 작업 요청
1772,1772,80,1772,생크림소보로,합격,2024-09-05 22:40:00,특별 공정 필요
1773,1773,40,1773,우유도넛,합격,2024-09-05 22:40:00,일반 작업 요청
1774,1774,80,1774,갈릭꽈베기,합격,2024-09-06 22:40:00,긴급 작업 요청
1775,1775,70,1775,갈릭꽈베기,합격,2024-09-07 22:40:00,긴급 작업 요청
1776,1776,90,1776,고구마케이크빵,합격,2024-09-08 22:40:00,특별 공정 필요
1777,1777,70,1777,찹쌀브레드,합격,2024-09-07 22:40:00,특별 공정 필요
1778,1778,70,1778,단팥도넛,합격,2024-09-06 22:40:00,일반 작업 요청
1779,1779,80,1779,카라멜 러스크,합격,2024-09-06 22:40:00,정시 납기 요구
1780,1780,90,1780,애플파이,합격,2024-09-08 13:40:00,긴급 작업 요청
1781,1781,90,1781,우유도넛,합격,2024-09-08 13:40:00,일반 작업 요청
1782,1782,90,1782,갈릭꽈베기,합격,2024-09-07 13:40:00,긴급 작업 요청
1783,1783,40,1783,꽈베기,합격,2024-09-09 13:40:00,정시 납기 요구
1784,1784,70,1784,카라멜 러스크,합격,2024-09-08 13:40:00,정시 납기 요구
1785,1785,50,1785,꿀버터바게트,합격,2024-09-09 13:40:00,정시 납기 요구
1786,1786,50,1786,생크림소보로,합격,2024-09-07 13:40:00,특별 공정 필요
1787,1787,80,1787,베이글빵,합격,2024-09-09 13:40:00,일반 작업 요청
1788,1788,70,1788,애플파이,합격,2024-09-08 22:40:00,긴급 작업 요청
1789,1789,70,1789,우유도넛,합격,2024-09-09 22:40:00,일반 작업 요청
1790,1790,60,1790,갈릭꽈베기,합격,2024-09-09 22:40:00,긴급 작업 요청
1791,1791,90,1791,꽈베기,합격,2024-09-08 22:40:00,정시 납기 요구
1792,1792,40,1792,카라멜 러스크,합격,2024-09-07 22:40:00,정시 납기 요구
1793,1793,40,1793,꿀버터바게트,합격,2024-09-08 22:40:00,정시 납기 요구
1794,1794,40,1794,생크림소보로,합격,2024-09-07 22:40:00,특별 공정 필요
1795,1795,50,1795,베이글빵,합격,2024-09-09 22:40:00,일반 작업 요청
1796,1796,40,1796,고구마케이크빵,합격,2024-09-10 13:40:00,특별 공정 필요
1797,1797,40,1797,카라멜 러스크,합격,2024-09-09 13:40:00,정시 납기 요구
1798,1798,50,1798,갈릭꽈베기,합격,2024-09-08 13:40:00,긴급 작업 요청
1799,1799,70,1799,갈릭꽈베기,합격,2024-09-10 13:40:00,긴급 작업 요청
1800,1800,70,1800,생크림소보로,합격,2024-09-11 13:40:00,특별 공정 필요
1801,1801,60,1801,베이글빵,합격,2024-09-10 13:40:00,일반 작업 요청
1802,1802,40,1802,애플파이,합격,2024-09-10 13:40:00,긴급 작업 요청
1803,1803,50,1803,우유도넛,합격,2024-09-11 13:40:00,일반 작업 요청
1804,1804,70,1804,단팥도넛,합격,2024-09-10 13:40:00,일반 작업 요청
1805,1805,70,1805,고구마케이크빵,합격,2024-09-10 13:40:00,특별 공정 필요
1806,1806,60,1806,갈릭꽈베기,합격,2024-09-11 13:40:00,긴급 작업 요청
1807,1807,80,1807,꿀버터바게트,합격,2024-09-10 13:40:00,정시 납기 요구
1808,1808,40,1808,베이글빵,합격,2024-09-12 13:40:00,일반 작업 요청
1809,1809,80,1809,단팥도넛,합격,2024-09-10 22:40:00,일반 작업 요청
1810,1810,60,1810,고구마케이크빵,합격,2024-09-12 22:40:00,특별 공정 필요
1811,1811,60,1811,갈릭꽈베기,합격,2024-09-12 22:40:00,긴급 작업 요청
1812,1812,60,1812,꿀버터바게트,합격,2024-09-12 22:40:00,정시 납기 요구
1813,1813,90,1813,베이글빵,합격,2024-09-12 22:40:00,일반 작업 요청
1814,1814,70,1814,라우겐,합격,2024-09-12 22:40:00,긴급 작업 요청
1815,1815,90,1815,갈릭꽈베기,합격,2024-09-12 22:40:00,긴급 작업 요청
1816,1816,90,1816,찹쌀브레드,합격,2024-09-12 22:40:00,특별 공정 필요
1817,1817,60,1817,카라멜 러스크,합격,2024-09-13 22:40:00,정시 납기 요구
1818,1818,90,1818,애플파이,합격,2024-09-11 22:40:00,긴급 작업 요청
1819,1819,40,1819,고구마케이크빵,합격,2024-09-12 22:40:00,특별 공정 필요
1820,1820,70,1820,생크림소보로,합격,2024-09-12 22:40:00,특별 공정 필요
1821,1821,50,1821,단팥도넛,합격,2024-09-13 22:40:00,일반 작업 요청
1822,1822,40,1822,우유도넛,합격,2024-09-12 22:40:00,일반 작업 요청
1823,1823,80,1823,애플파이,합격,2024-09-14 22:40:00,긴급 작업 요청
1824,1824,40,1824,찹쌀브레드,합격,2024-09-14 22:40:00,특별 공정 필요
1825,1825,70,1825,라우겐,합격,2024-09-14 22:40:00,긴급 작업 요청
1826,1826,60,1826,꿀버터바게트,합격,2024-09-14 22:40:00,정시 납기 요구
1827,1827,90,1827,고구마케이크빵,합격,2024-09-13 22:40:00,특별 공정 필요
1828,1828,70,1828,단팥도넛,합격,2024-09-14 22:40:00,일반 작업 요청
1829,1829,70,1829,단팥도넛,합격,2024-09-14 22:40:00,일반 작업 요청
1830,1830,60,1830,카라멜 러스크,합격,2024-09-13 22:40:00,정시 납기 요구
1831,1831,60,1831,꿀버터바게트,합격,2024-09-13 22:40:00,정시 납기 요구
1832,1832,50,1832,애플파이,합격,2024-09-14 22:40:00,긴급 작업 요청
1833,1833,60,1833,라우겐,합격,2024-09-13 22:40:00,긴급 작업 요청
1834,1834,40,1834,베이글빵,합격,2024-09-13 22:40:00,일반 작업 요청
1835,1835,90,1835,생크림소보로,합격,2024-09-14 22:40:00,특별 공정 필요
1836,1836,40,1836,고구마케이크빵,합격,2024-09-16 13:40:00,특별 공정 필요
1837,1837,70,1837,애플파이,합격,2024-09-16 13:40:00,긴급 작업 요청
1838,1838,70,1838,라우겐,합격,2024-09-14 13:40:00,긴급 작업 요청
1839,1839,90,1839,베이글빵,합격,2024-09-14 13:40:00,일반 작업 요청
1840,1840,50,1840,갈릭꽈베기,합격,2024-09-16 13:40:00,긴급 작업 요청
1841,1841,40,1841,단팥도넛,합격,2024-09-17 13:40:00,일반 작업 요청
1842,1842,90,1842,베이글빵,합격,2024-09-16 13:40:00,일반 작업 요청
1843,1843,80,1843,꽈베기,합격,2024-09-17 13:40:00,정시 납기 요구
1844,1844,40,1844,갈릭꽈베기,합격,2024-09-16 22:40:00,긴급 작업 요청
1845,1845,60,1845,단팥도넛,합격,2024-09-17 22:40:00,일반 작업 요청
1846,1846,80,1846,베이글빵,합격,2024-09-17 22:40:00,일반 작업 요청
1847,1847,70,1847,꽈베기,합격,2024-09-15 22:40:00,정시 납기 요구
1848,1848,40,1848,단팥도넛,합격,2024-09-18 13:40:00,일반 작업 요청
1849,1849,80,1849,꽈베기,합격,2024-09-18 13:40:00,정시 납기 요구
1850,1850,80,1850,애플파이,합격,2024-09-18 13:40:00,긴급 작업 요청
1851,1851,50,1851,갈릭꽈베기,합격,2024-09-16 13:40:00,긴급 작업 요청
1852,1852,60,1852,생크림소보로,합격,2024-09-19 22:40:00,특별 공정 필요
1853,1853,70,1853,꿀버터바게트,합격,2024-09-17 22:40:00,정시 납기 요구
1854,1854,50,1854,카라멜 러스크,합격,2024-09-19 22:40:00,정시 납기 요구
1855,1855,40,1855,카라멜 러스크,합격,2024-09-18 13:40:00,정시 납기 요구
1856,1856,90,1856,단팥도넛,합격,2024-09-19 13:40:00,일반 작업 요청
1857,1857,70,1857,베이글빵,합격,2024-09-19 13:40:00,일반 작업 요청
1858,1858,50,1858,꿀버터바게트,합격,2024-09-19 13:40:00,정시 납기 요구
1859,1859,70,1859,애플파이,합격,2024-09-20 13:40:00,긴급 작업 요청
1860,1860,90,1860,찹쌀브레드,합격,2024-09-19 13:40:00,특별 공정 필요
1861,1861,50,1861,갈릭꽈베기,합격,2024-09-19 13:40:00,긴급 작업 요청
1862,1862,40,1862,카라멜 러스크,합격,2024-09-18 22:40:00,정시 납기 요구
1863,1863,70,1863,단팥도넛,합격,2024-09-20 22:40:00,일반 작업 요청
1864,1864,90,1864,베이글빵,합격,2024-09-19 22:40:00,일반 작업 요청
1865,1865,40,1865,꿀버터바게트,합격,2024-09-20 22:40:00,정시 납기 요구
1866,1866,90,1866,애플파이,합격,2024-09-20 22:40:00,긴급 작업 요청
1867,1867,70,1867,찹쌀브레드,합격,2024-09-18 22:40:00,특별 공정 필요
1868,1868,90,1868,갈릭꽈베기,합격,2024-09-20 22:40:00,긴급 작업 요청
1869,1869,70,1869,고구마케이크빵,합격,2024-09-20 22:40:00,특별 공정 필요
1870,1870,60,1870,꽈베기,합격,2024-09-19 22:40:00,정시 납기 요구
1871,1871,70,1871,꿀버터바게트,합격,2024-09-20 22:40:00,정시 납기 요구
1872,1872,50,1872,찹쌀브레드,합격,2024-09-20 22:40:00,특별 공정 필요
1873,1873,50,1873,갈릭꽈베기,합격,2024-09-20 22:40:00,긴급 작업 요청
1874,1874,60,1874,카라멜 러스크,합격,2024-09-20 22:40:00,정시 납기 요구
1875,1875,80,1875,생크림소보로,합격,2024-09-21 22:40:00,특별 공정 필요
1876,1876,90,1876,베이글빵,합격,2024-09-21 22:40:00,일반 작업 요청
1877,1877,90,1877,고구마케이크빵,합격,2024-09-21 13:40:00,특별 공정 필요
1878,1878,80,1878,카라멜 러스크,합격,2024-09-21 13:40:00,정시 납기 요구
1879,1879,60,1879,생크림소보로,합격,2024-09-21 13:40:00,특별 공정 필요
1880,1880,60,1880,찹쌀브레드,합격,2024-09-20 13:40:00,특별 공정 필요
1881,1881,50,1881,우유도넛,합격,2024-09-21 13:40:00,일반 작업 요청
1882,1882,70,1882,단팥도넛,합격,2024-09-21 13:40:00,일반 작업 요청
1883,1883,60,1883,고구마케이크빵,합격,2024-09-21 22:40:00,특별 공정 필요
1884,1884,40,1884,카라멜 러스크,합격,2024-09-20 22:40:00,정시 납기 요구
1885,1885,80,1885,생크림소보로,합격,2024-09-22 22:40:00,특별 공정 필요
1886,1886,80,1886,찹쌀브레드,합격,2024-09-21 22:40:00,특별 공정 필요
1887,1887,50,1887,우유도넛,합격,2024-09-20 22:40:00,일반 작업 요청
1888,1888,40,1888,단팥도넛,합격,2024-09-21 22:40:00,일반 작업 요청
1889,1889,60,1889,베이글빵,합격,2024-09-22 22:40:00,일반 작업 요청
1890,1890,70,1890,꿀버터바게트,합격,2024-09-23 22:40:00,정시 납기 요구
1891,1891,70,1891,생크림소보로,합격,2024-09-22 22:40:00,특별 공정 필요
1892,1892,90,1892,카라멜 러스크,합격,2024-09-21 22:40:00,정시 납기 요구
1893,1893,70,1893,라우겐,합격,2024-09-22 22:40:00,긴급 작업 요청
1894,1894,60,1894,갈릭꽈베기,합격,2024-09-22 22:40:00,긴급 작업 요청
1895,1895,50,1895,단팥도넛,합격,2024-09-22 22:40:00,일반 작업 요청
1896,1896,60,1896,꽈베기,합격,2024-09-22 22:40:00,정시 납기 요구
1897,1897,90,1897,갈릭꽈베기,합격,2024-09-22 22:40:00,긴급 작업 요청
1898,1898,60,1898,찹쌀브레드,합격,2024-09-23 22:40:00,특별 공정 필요
1899,1899,90,1899,꽈베기,합격,2024-09-23 22:40:00,정시 납기 요구
1900,1900,40,1900,애플파이,합격,2024-09-23 22:40:00,긴급 작업 요청
1901,1901,80,1901,우유도넛,합격,2024-09-22 22:40:00,일반 작업 요청
1902,1902,60,1902,생크림소보로,합격,2024-09-24 22:40:00,특별 공정 필요
1903,1903,60,1903,꽈베기,합격,2024-09-23 13:40:00,정시 납기 요구
1904,1904,40,1904,꿀버터바게트,합격,2024-09-23 13:40:00,정시 납기 요구
1905,1905,70,1905,단팥도넛,합격,2024-09-25 13:40:00,일반 작업 요청
1906,1906,60,1906,우유도넛,합격,2024-09-23 13:40:00,일반 작업 요청
1907,1907,70,1907,카라멜 러스크,합격,2024-09-23 13:40:00,정시 납기 요구
1908,1908,50,1908,꽈베기,합격,2024-09-25 22:40:00,정시 납기 요구
1909,1909,90,1909,꿀버터바게트,합격,2024-09-25 22:40:00,정시 납기 요구
1910,1910,70,1910,단팥도넛,합격,2024-09-24 22:40:00,일반 작업 요청
1911,1911,60,1911,우유도넛,합격,2024-09-24 22:40:00,일반 작업 요청
1912,1912,60,1912,카라멜 러스크,합격,2024-09-24 22:40:00,정시 납기 요구
1913,1913,60,1913,꽈베기,합격,2024-09-26 22:40:00,정시 납기 요구
1914,1914,50,1914,애플파이,합격,2024-09-24 22:40:00,긴급 작업 요청
1915,1915,70,1915,카라멜 러스크,합격,2024-09-26 22:40:00,정시 납기 요구
1916,1916,50,1916,고구마케이크빵,합격,2024-09-24 22:40:00,특별 공정 필요
1917,1917,60,1917,갈릭꽈베기,합격,2024-09-24 22:40:00,긴급 작업 요청
1918,1918,90,1918,꽈베기,합격,2024-09-27 22:40:00,정시 납기 요구
1919,1919,40,1919,카라멜 러스크,합격,2024-09-25 22:40:00,정시 납기 요구
1920,1920,90,1920,갈릭꽈베기,합격,2024-09-26 22:40:00,긴급 작업 요청
1921,1921,90,1921,라우겐,합격,2024-09-26 22:40:00,긴급 작업 요청
1922,1922,90,1922,고구마케이크빵,합격,2024-09-26 13:40:00,특별 공정 필요
1923,1923,60,1923,단팥도넛,합격,2024-09-28 13:40:00,일반 작업 요청
1924,1924,60,1924,갈릭꽈베기,합격,2024-09-27 13:40:00,긴급 작업 요청
1925,1925,50,1925,생크림소보로,합격,2024-09-27 13:40:00,특별 공정 필요
1926,1926,50,1926,애플파이,합격,2024-09-26 13:40:00,긴급 작업 요청
1927,1927,70,1927,라우겐,합격,2024-09-27 13:40:00,긴급 작업 요청
1928,1928,60,1928,꿀버터바게트,합격,2024-09-28 13:40:00,정시 납기 요구
1929,1929,40,1929,찹쌀브레드,합격,2024-09-27 13:40:00,특별 공정 필요
1930,1930,90,1930,고구마케이크빵,합격,2024-09-27 22:40:00,특별 공정 필요
1931,1931,60,1931,단팥도넛,합격,2024-09-27 22:40:00,일반 작업 요청
1932,1932,40,1932,갈릭꽈베기,합격,2024-09-28 22:40:00,긴급 작업 요청
1933,1933,50,1933,생크림소보로,합격,2024-09-26 22:40:00,특별 공정 필요
1934,1934,50,1934,애플파이,합격,2024-09-27 22:40:00,긴급 작업 요청
1935,1935,50,1935,라우겐,합격,2024-09-28 22:40:00,긴급 작업 요청
1936,1936,60,1936,꿀버터바게트,합격,2024-09-28 22:40:00,정시 납기 요구
1937,1937,80,1937,찹쌀브레드,합격,2024-09-28 22:40:00,특별 공정 필요
1938,1938,40,1938,고구마케이크빵,합격,2024-09-27 13:40:00,특별 공정 필요
1939,1939,80,1939,라우겐,합격,2024-09-27 13:40:00,긴급 작업 요청
1940,1940,50,1940,생크림소보로,합격,2024-09-29 13:40:00,특별 공정 필요
1941,1941,90,1941,애플파이,합격,2024-09-27 13:40:00,긴급 작업 요청
1942,1942,40,1942,고구마케이크빵,합격,2024-09-29 22:40:00,특별 공정 필요
1943,1943,80,1943,라우겐,합격,2024-09-29 22:40:00,긴급 작업 요청
1944,1944,40,1944,생크림소보로,합격,2024-09-29 22:40:00,특별 공정 필요
1945,1945,70,1945,애플파이,합격,2024-09-28 22:40:00,긴급 작업 요청
1946,1946,60,1946,라우겐,합격,2024-09-29 22:40:00,긴급 작업 요청
1947,1947,60,1947,단팥도넛,합격,2024-09-28 22:40:00,일반 작업 요청
1948,1948,80,1948,생크림소보로,합격,2024-09-29 22:40:00,특별 공정 필요
1949,1949,50,1949,찹쌀브레드,합격,2024-09-29 22:40:00,특별 공정 필요
1950,1950,70,1950,베이글빵,합격,2024-09-29 22:40:00,일반 작업 요청
1951,1951,50,1951,우유도넛,합격,2024-09-29 22:40:00,일반 작업 요청
1952,1952,40,1952,생크림소보로,합격,2024-10-01 22:40:00,특별 공정 필요
1953,1953,60,1953,애플파이,합격,2024-09-30 22:40:00,긴급 작업 요청
1954,1954,50,1954,꽈베기,합격,2024-09-29 22:40:00,정시 납기 요구
1955,1955,90,1955,단팥도넛,합격,2024-10-01 22:40:00,일반 작업 요청
1956,1956,70,1956,라우겐,합격,2024-09-29 22:40:00,긴급 작업 요청
1957,1957,80,1957,꿀버터바게트,합격,2024-09-30 22:40:00,정시 납기 요구
1958,1958,80,1958,라우겐,합격,2024-10-02 22:40:00,긴급 작업 요청
1959,1959,90,1959,단팥도넛,합격,2024-10-01 22:40:00,일반 작업 요청
1960,1960,50,1960,우유도넛,합격,2024-10-02 22:40:00,일반 작업 요청
1961,1961,70,1961,갈릭꽈베기,합격,2024-09-30 22:40:00,긴급 작업 요청
1962,1962,40,1962,카라멜 러스크,합격,2024-09-30 22:40:00,정시 납기 요구
1963,1963,60,1963,찹쌀브레드,합격,2024-10-02 22:40:00,특별 공정 필요
1964,1964,40,1964,꽈베기,합격,2024-09-30 22:40:00,정시 납기 요구
1965,1965,40,1965,고구마케이크빵,합격,2024-10-02 22:40:00,특별 공정 필요
1966,1966,60,1966,단팥도넛,합격,2024-10-03 22:40:00,일반 작업 요청
1967,1967,60,1967,찹쌀브레드,합격,2024-10-02 22:40:00,특별 공정 필요
1968,1968,80,1968,고구마케이크빵,합격,2024-10-03 13:40:00,특별 공정 필요
1969,1969,40,1969,찹쌀브레드,합격,2024-10-02 13:40:00,특별 공정 필요
1970,1970,50,1970,생크림소보로,합격,2024-10-03 13:40:00,특별 공정 필요
1971,1971,40,1971,우유도넛,합격,2024-10-03 13:40:00,일반 작업 요청
1972,1972,90,1972,꽈베기,합격,2024-10-02 13:40:00,정시 납기 요구
1973,1973,40,1973,찹쌀브레드,합격,2024-10-03 13:40:00,특별 공정 필요
1974,1974,50,1974,단팥도넛,합격,2024-10-05 13:40:00,일반 작업 요청
1975,1975,50,1975,꽈베기,합격,2024-10-03 13:40:00,정시 납기 요구
1976,1976,40,1976,생크림소보로,합격,2024-10-03 13:40:00,특별 공정 필요
1977,1977,70,1977,애플파이,합격,2024-10-04 13:40:00,긴급 작업 요청
1978,1978,40,1978,꿀버터바게트,합격,2024-10-05 13:40:00,정시 납기 요구
1979,1979,50,1979,우유도넛,합격,2024-10-06 13:40:00,일반 작업 요청
1980,1980,90,1980,라우겐,합격,2024-10-04 13:40:00,긴급 작업 요청
1981,1981,50,1981,애플파이,합격,2024-10-04 22:40:00,긴급 작업 요청
1982,1982,90,1982,꿀버터바게트,합격,2024-10-06 22:40:00,정시 납기 요구
1983,1983,50,1983,우유도넛,합격,2024-10-05 22:40:00,일반 작업 요청
1984,1984,40,1984,라우겐,합격,2024-10-06 22:40:00,긴급 작업 요청
1985,1985,60,1985,우유도넛,합격,2024-10-07 22:40:00,일반 작업 요청
1986,1986,70,1986,생크림소보로,합격,2024-10-06 22:40:00,특별 공정 필요
1987,1987,40,1987,카라멜 러스크,합격,2024-10-07 22:40:00,정시 납기 요구
1988,1988,40,1988,라우겐,합격,2024-10-05 22:40:00,긴급 작업 요청
1989,1989,70,1989,갈릭꽈베기,합격,2024-10-07 22:40:00,긴급 작업 요청
1990,1990,80,1990,찹쌀브레드,합격,2024-10-07 22:40:00,특별 공정 필요
1991,1991,40,1991,꿀버터바게트,합격,2024-10-07 22:40:00,정시 납기 요구
1992,1992,90,1992,단팥도넛,합격,2024-10-05 22:40:00,일반 작업 요청
1993,1993,50,1993,갈릭꽈베기,합격,2024-10-06 13:40:00,긴급 작업 요청
1994,1994,70,1994,고구마케이크빵,합격,2024-10-06 13:40:00,특별 공정 필요
1995,1995,40,1995,라우겐,합격,2024-10-08 13:40:00,긴급 작업 요청
1996,1996,60,1996,찹쌀브레드,합격,2024-10-08 13:40:00,특별 공정 필요
1997,1997,40,1997,꿀버터바게트,합격,2024-10-06 13:40:00,정시 납기 요구
1998,1998,90,1998,단팥도넛,합격,2024-10-07 13:40:00,일반 작업 요청
1999,1999,50,1999,꽈베기,합격,2024-10-07 13:40:00,정시 납기 요구
2000,2000,60,2000,갈릭꽈베기,합격,2024-10-06 22:40:00,긴급 작업 요청
2001,2001,60,2001,고구마케이크빵,합격,2024-10-06 22:40:00,특별 공정 필요
2002,2002,90,2002,라우겐,합격,2024-10-08 22:40:00,긴급 작업 요청
2003,2003,40,2003,찹쌀브레드,합격,2024-10-07 22:40:00,특별 공정 필요
2004,2004,80,2004,꿀버터바게트,합격,2024-10-07 22:40:00,정시 납기 요구
2005,2005,60,2005,단팥도넛,합격,2024-10-06 22:40:00,일반 작업 요청
2006,2006,40,2006,꽈베기,합격,2024-10-07 22:40:00,정시 납기 요구
2007,2007,90,2007,베이글빵,합격,2024-10-08 13:40:00,일반 작업 요청
2008,2008,60,2008,라우겐,합격,2024-10-08 13:40:00,긴급 작업 요청
2009,2009,60,2009,애플파이,합격,2024-10-09 13:40:00,긴급 작업 요청
2010,2010,50,2010,카라멜 러스크,합격,2024-10-09 13:40:00,정시 납기 요구
2011,2011,50,2011,우유도넛,합격,2024-10-09 13:40:00,일반 작업 요청
2012,2012,70,2012,단팥도넛,합격,2024-10-09 13:40:00,일반 작업 요청
2013,2013,50,2013,꿀버터바게트,합격,2024-10-07 13:40:00,정시 납기 요구
2014,2014,40,2014,고구마케이크빵,합격,2024-10-09 13:40:00,특별 공정 필요
2015,2015,90,2015,베이글빵,합격,2024-10-07 22:40:00,일반 작업 요청
2016,2016,90,2016,라우겐,합격,2024-10-07 22:40:00,긴급 작업 요청
2017,2017,70,2017,애플파이,합격,2024-10-07 22:40:00,긴급 작업 요청
2018,2018,80,2018,카라멜 러스크,합격,2024-10-07 22:40:00,정시 납기 요구
2019,2019,90,2019,우유도넛,합격,2024-10-07 22:40:00,일반 작업 요청
2020,2020,40,2020,단팥도넛,합격,2024-10-07 22:40:00,일반 작업 요청
2021,2021,40,2021,꿀버터바게트,합격,2024-10-08 22:40:00,정시 납기 요구
2022,2022,50,2022,고구마케이크빵,합격,2024-10-09 22:40:00,특별 공정 필요
2023,2023,40,2023,갈릭꽈베기,합격,2024-10-09 13:40:00,긴급 작업 요청
2024,2024,70,2024,베이글빵,합격,2024-10-10 13:40:00,일반 작업 요청
2025,2025,80,2025,라우겐,합격,2024-10-09 13:40:00,긴급 작업 요청
2026,2026,90,2026,꽈베기,합격,2024-10-08 13:40:00,정시 납기 요구
2027,2027,60,2027,꿀버터바게트,합격,2024-10-09 13:40:00,정시 납기 요구
2028,2028,90,2028,단팥도넛,합격,2024-10-08 13:40:00,일반 작업 요청
2029,2029,60,2029,단팥도넛,합격,2024-10-10 22:40:00,일반 작업 요청
2030,2030,90,2030,애플파이,합격,2024-10-11 22:40:00,긴급 작업 요청
2031,2031,60,2031,갈릭꽈베기,합격,2024-10-09 22:40:00,긴급 작업 요청
2032,2032,50,2032,단팥도넛,합격,2024-10-11 22:40:00,일반 작업 요청
2033,2033,50,2033,우유도넛,합격,2024-10-11 22:40:00,일반 작업 요청
2034,2034,80,2034,꽈베기,합격,2024-10-12 22:40:00,정시 납기 요구
2035,2035,80,2035,애플파이,합격,2024-10-12 22:40:00,긴급 작업 요청
2036,2036,60,2036,라우겐,합격,2024-10-10 22:40:00,긴급 작업 요청
2037,2037,50,2037,갈릭꽈베기,합격,2024-10-10 22:40:00,긴급 작업 요청
2038,2038,70,2038,갈릭꽈베기,합격,2024-10-12 13:40:00,긴급 작업 요청
2039,2039,80,2039,꽈베기,합격,2024-10-13 13:40:00,정시 납기 요구
2040,2040,60,2040,베이글빵,합격,2024-10-11 13:40:00,일반 작업 요청
2041,2041,80,2041,생크림소보로,합격,2024-10-12 13:40:00,특별 공정 필요
2042,2042,40,2042,애플파이,합격,2024-10-12 13:40:00,긴급 작업 요청
2043,2043,90,2043,우유도넛,합격,2024-10-11 13:40:00,일반 작업 요청
